query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection
query_1,TRUE,0.0026242804223881692,5468,238,109,0.4579831932773109,0.019934162399414777,GO:0070013,GO:CC,intracellular organelle lumen,16860,2399,,"IDA,TAS,IDA,TAS,TAS,TAS,TAS,TAS,IDA TAS,TAS,IDA,IDA TAS,IDA IPI ISS TAS,TAS,TAS,IDA,IDA TAS,IDA,TAS,TAS,TAS,TAS,TAS,TAS,IDA TAS,IDA IBA,TAS,TAS,TAS,IDA,TAS,TAS,TAS,TAS,IDA TAS,IDA TAS,TAS,IDA TAS,IDA IBA TAS,IDA IBA TAS,TAS,IDA NAS,TAS,IDA TAS,IDA IBA TAS NAS,TAS,IDA,TAS,IDA,IDA TAS,TAS,ISS,TAS,TAS,IDA,IDA TAS,TAS,IDA TAS NAS,TAS,IDA,IDA TAS,IDA,IDA TAS,IDA,IDA IBA TAS NAS,TAS,IDA,IDA TAS,TAS,TAS,IDA IBA TAS NAS,TAS,IDA TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,TAS,IPI IBA TAS,IDA TAS,IDA TAS,IDA TAS NAS,TAS,IDA IPI IBA TAS,IDA,TAS,TAS,IDA,IDA IBA TAS,IDA IBA TAS,IDA TAS,IDA,IDA,TAS,TAS,IDA IBA,IDA TAS,IDA,TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,IDA,IDA IBA TAS,IDA IBA TAS NAS,IDA,IDA,IDA TAS,IDA,IDA IPI ISS TAS","PKP1,HSPG2,CSTA,JUP,COL12A1,COL5A1,COL5A2,S100A9,SPARC,FABP5,GJA1,PIR,MCM3,CKAP4,PTPN12,VTA1,PSMB5,UCHL1,GPX7,VCAN,COL1A2,P3H1,CTSG,LAMB2,CLEC3B,BRIX1,THBS1,PRKCA,SPON1,CBR3,CNN2,QSOX1,ELANE,TSPAN14,TP53BP1,MSH2,SERPINH1,FUS,PARP1,POP1,LAMC1,MRPL9,S100A8,RNMT,KPNA4,LTF,RNASEH2A,COL1A1,WDR26,INTS13,COL15A1,PDLIM4,TNC,LTBP1,TMA16,MPO,COL4A2,KPNA2,VWA1,ARL3,PPIH,POGLUT1,HSPH1,UBXN7,EXOSC3,FXR1,CRKL,PRPF3,OXCT1,SERPINB3,KPNA1,S100A12,RNF40,RBBP7,PSMB6,PRTN3,CES1,SSRP1,THOC6,WTAP,SMARCC1,SETD3,NELFB,PKP3,PKN1,RETN,CC2D1A,EIF4A3,SIRT5,HACL1,PPP1CC,NUDT1,CRYAB,SF3B4,NPM3,RFC4,HDGFL3,FMOD,HDAC1,HAT1,AKT1,GPN1,PPP1R8,MTA2,BMP2K,IRF2BP1,MIF,TSN,MCM4"
query_1,TRUE,0.0026242804223881692,5468,238,109,0.4579831932773109,0.019934162399414777,GO:0043233,GO:CC,organelle lumen,16860,1885,,"IDA,TAS,IDA,TAS,TAS,TAS,TAS,TAS,IDA TAS,TAS,IDA,IDA TAS,IDA IPI ISS TAS,TAS,TAS,IDA,IDA TAS,IDA,TAS,TAS,TAS,TAS,TAS,TAS,IDA TAS,IDA IBA,TAS,TAS,TAS,IDA,TAS,TAS,TAS,TAS,IDA TAS,IDA TAS,TAS,IDA TAS,IDA IBA TAS,IDA IBA TAS,TAS,IDA NAS,TAS,IDA TAS,IDA IBA TAS NAS,TAS,IDA,TAS,IDA,IDA TAS,TAS,ISS,TAS,TAS,IDA,IDA TAS,TAS,IDA TAS NAS,TAS,IDA,IDA TAS,IDA,IDA TAS,IDA,IDA IBA TAS NAS,TAS,IDA,IDA TAS,TAS,TAS,IDA IBA TAS NAS,TAS,IDA TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,TAS,IPI IBA TAS,IDA TAS,IDA TAS,IDA TAS NAS,TAS,IDA IPI IBA TAS,IDA,TAS,TAS,IDA,IDA IBA TAS,IDA IBA TAS,IDA TAS,IDA,IDA,TAS,TAS,IDA IBA,IDA TAS,IDA,TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,IDA,IDA IBA TAS,IDA IBA TAS NAS,IDA,IDA,IDA TAS,IDA,IDA IPI ISS TAS","PKP1,HSPG2,CSTA,JUP,COL12A1,COL5A1,COL5A2,S100A9,SPARC,FABP5,GJA1,PIR,MCM3,CKAP4,PTPN12,VTA1,PSMB5,UCHL1,GPX7,VCAN,COL1A2,P3H1,CTSG,LAMB2,CLEC3B,BRIX1,THBS1,PRKCA,SPON1,CBR3,CNN2,QSOX1,ELANE,TSPAN14,TP53BP1,MSH2,SERPINH1,FUS,PARP1,POP1,LAMC1,MRPL9,S100A8,RNMT,KPNA4,LTF,RNASEH2A,COL1A1,WDR26,INTS13,COL15A1,PDLIM4,TNC,LTBP1,TMA16,MPO,COL4A2,KPNA2,VWA1,ARL3,PPIH,POGLUT1,HSPH1,UBXN7,EXOSC3,FXR1,CRKL,PRPF3,OXCT1,SERPINB3,KPNA1,S100A12,RNF40,RBBP7,PSMB6,PRTN3,CES1,SSRP1,THOC6,WTAP,SMARCC1,SETD3,NELFB,PKP3,PKN1,RETN,CC2D1A,EIF4A3,SIRT5,HACL1,PPP1CC,NUDT1,CRYAB,SF3B4,NPM3,RFC4,HDGFL3,FMOD,HDAC1,HAT1,AKT1,GPN1,PPP1R8,MTA2,BMP2K,IRF2BP1,MIF,TSN,MCM4"
query_1,TRUE,0.0026242804223881692,5468,238,109,0.4579831932773109,0.019934162399414777,GO:0031974,GO:CC,membrane-enclosed lumen,16860,1221,,"IDA,TAS,IDA,TAS,TAS,TAS,TAS,TAS,IDA TAS,TAS,IDA,IDA TAS,IDA IPI ISS TAS,TAS,TAS,IDA,IDA TAS,IDA,TAS,TAS,TAS,TAS,TAS,TAS,IDA TAS,IDA IBA,TAS,TAS,TAS,IDA,TAS,TAS,TAS,TAS,IDA TAS,IDA TAS,TAS,IDA TAS,IDA IBA TAS,IDA IBA TAS,TAS,IDA NAS,TAS,IDA TAS,IDA IBA TAS NAS,TAS,IDA,TAS,IDA,IDA TAS,TAS,ISS,TAS,TAS,IDA,IDA TAS,TAS,IDA TAS NAS,TAS,IDA,IDA TAS,IDA,IDA TAS,IDA,IDA IBA TAS NAS,TAS,IDA,IDA TAS,TAS,TAS,IDA IBA TAS NAS,TAS,IDA TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,TAS,IPI IBA TAS,IDA TAS,IDA TAS,IDA TAS NAS,TAS,IDA IPI IBA TAS,IDA,TAS,TAS,IDA,IDA IBA TAS,IDA IBA TAS,IDA TAS,IDA,IDA,TAS,TAS,IDA IBA,IDA TAS,IDA,TAS,IDA IBA TAS NAS,IDA TAS,IDA TAS,IDA,IDA IBA TAS,IDA IBA TAS NAS,IDA,IDA,IDA TAS,IDA,IDA IPI ISS TAS","PKP1,HSPG2,CSTA,JUP,COL12A1,COL5A1,COL5A2,S100A9,SPARC,FABP5,GJA1,PIR,MCM3,CKAP4,PTPN12,VTA1,PSMB5,UCHL1,GPX7,VCAN,COL1A2,P3H1,CTSG,LAMB2,CLEC3B,BRIX1,THBS1,PRKCA,SPON1,CBR3,CNN2,QSOX1,ELANE,TSPAN14,TP53BP1,MSH2,SERPINH1,FUS,PARP1,POP1,LAMC1,MRPL9,S100A8,RNMT,KPNA4,LTF,RNASEH2A,COL1A1,WDR26,INTS13,COL15A1,PDLIM4,TNC,LTBP1,TMA16,MPO,COL4A2,KPNA2,VWA1,ARL3,PPIH,POGLUT1,HSPH1,UBXN7,EXOSC3,FXR1,CRKL,PRPF3,OXCT1,SERPINB3,KPNA1,S100A12,RNF40,RBBP7,PSMB6,PRTN3,CES1,SSRP1,THOC6,WTAP,SMARCC1,SETD3,NELFB,PKP3,PKN1,RETN,CC2D1A,EIF4A3,SIRT5,HACL1,PPP1CC,NUDT1,CRYAB,SF3B4,NPM3,RFC4,HDGFL3,FMOD,HDAC1,HAT1,AKT1,GPN1,PPP1R8,MTA2,BMP2K,IRF2BP1,MIF,TSN,MCM4"
query_1,TRUE,0.0030001222436623386,11,238,4,0.01680672268907563,0.36363636363636365,GO:0098643,GO:CC,banded collagen fibril,16860,3227,,"IMP IBA TAS NAS,IMP IBA NAS,IDA IPI IMP IBA TAS,IDA IPI IMP IBA","COL5A1,COL5A2,COL1A2,COL1A1"
query_1,TRUE,0.0030001222436623386,11,238,4,0.01680672268907563,0.36363636363636365,GO:0005583,GO:CC,fibrillar collagen trimer,16860,203,,"IMP IBA TAS NAS,IMP IBA NAS,IDA IPI IMP IBA TAS,IDA IPI IMP IBA","COL5A1,COL5A2,COL1A2,COL1A1"
query_1,TRUE,0.007424770765227544,43,238,6,0.025210084033613446,0.13953488372093023,GO:0001533,GO:CC,cornified envelope,16860,144,,"TAS,IDA TAS,TAS,TAS,TAS,TAS","PKP1,CSTA,JUP,DSG2,PKP3,DSC2"
query_1,TRUE,0.012600607681263061,1695,238,44,0.18487394957983194,0.025958702064896755,GO:0005783,GO:CC,endoplasmic reticulum,16860,348,,"TAS,TAS,TAS,IDA IBA,IBA,TAS,TAS,IDA ISM IBA TAS,IDA IBA TAS,IDA,IDA TAS,IDA,TAS,TAS,IDA IBA TAS,TAS,ISS TAS,IDA,TAS,TAS,TAS,IDA IBA TAS NAS,TAS,IDA TAS,TAS,TAS,TAS,TAS,IBA TAS,TAS,ISS IBA,TAS,IDA,IDA,TAS,IDA IBA TAS,IDA IBA,TAS,IDA,IDA,IDA,IDA IPI IBA TAS NAS,ISS,IDA","COL12A1,COL5A1,COL5A2,TMTC3,ATP2C1,CYB5R2,GJA1,EBP,CKAP4,DLG1,GPX7,GSTM2,VCAN,COL1A2,P3H1,LAMB2,THBS1,PRKCA,SPON1,QSOX1,TSPAN14,SERPINH1,LAMC1,CYP2S1,COL1A1,COL15A1,TNC,LTBP1,PLOD2,COL4A2,FKBP9,VWA1,POGLUT1,UBXN7,PLP2,CES1,YIF1B,PLIN2,ALDH3A1,VRK2,DSC2,PIGS,FKBP7,TSN"
query_1,TRUE,0.017970906296737917,5231,238,102,0.42857142857142855,0.01949913974383483,GO:0005829,GO:CC,cytosol,16860,380,,"TAS,IDA IBA TAS,ISS,TAS,IDA IBA TAS,TAS,TAS,TAS,IBA TAS,IDA,TAS,TAS,TAS,IDA TAS,TAS,IDA TAS,IDA TAS,IDA IBA,IBA TAS,IDA TAS,IDA TAS,IDA,IDA TAS,TAS NAS,IDA TAS,IDA TAS,IDA TAS,TAS,TAS,IDA TAS,IDA,IDA,IMP,IDA TAS,IDA TAS,ISS IBA TAS,TAS NAS,IDA,IDA,IDA IPI ISS IBA TAS,IBA TAS,IDA TAS,IDA TAS NAS,TAS,IDA TAS,IDA IBA,TAS,IDA IBA TAS,TAS,IDA TAS,TAS,IDA,IDA TAS,IDA,IBA,IDA,IDA TAS NAS,TAS,TAS,TAS,IDA,IDA TAS,IDA IBA,IDA IBA TAS,IDA TAS,TAS,TAS,IBA TAS,IDA,IDA TAS,TAS,IDA,TAS,IDA,IMP IBA TAS,IDA,IDA,TAS,IMP TAS,IDA,TAS,IDA,IDA IBA,TAS,IDA TAS,IBA,IDA IBA TAS,IDA TAS,IDA ISS TAS,IDA,ISS,TAS,IDA,IDA TAS,IDA,IDA IBA TAS,TAS,IDA IBA TAS,TAS,IDA,TAS,TAS","KRT5,CSTA,JUP,KRT17,BID,PHGDH,S100A9,RCC2,FABP5,PIR,BLMH,PTPN12,DLG1,VTA1,PSMB5,UCHL1,GSTM2,TXNL1,PRKAR2B,GSTM3,CTSG,SERPINB4,TPM1,GCLM,PRKCA,NDRG1,CBR3,ELANE,GAMT,CNOT1,SLC7A5,PARP1,CTNND1,SFN,S100A8,DPYSL3,KPNA4,RNASEH2A,WDR26,RRM1,AKR1C3,GSTM4,KPNA2,PPIH,LMOD1,LTN1,CTPS1,HSPH1,UBXN7,EXOSC3,KRT16,FXR1,CRKL,PRPF3,PDCD5,SERPINB3,KPNA1,S100A12,HSPB1,UBE2H,RBBP7,PSMB6,PPP2R5A,MVK,PRTN3,ASRGL1,NECAP1,IREB2,LRRC1,PSAT1,UMPS,ZC3HAV1L,PKN1,TTLL12,CHM,CC2D1A,PALLD,EIF4A3,MYH10,SIRT5,HACL1,CCDC134,ELP1,PPP1CC,NUDT1,PLIN2,GMPS,SPTB,ALDH3A1,NPM3,HDGFL3,PRPS1,HDAC1,AKT1,GPN1,GLTP,CBR1,ASNS,ADI1,MIF,ARPC1A,TSN"
query_1,TRUE,0.01812987965005468,155,238,10,0.04201680672268908,0.06451612903225806,GO:0000781,GO:CC,"chromosome, telomeric region",16860,89,,"HDA,IDA,HDA,HDA,IDA,IDA,IDA,HDA,IDA,HDA","MCM3,TP53BP1,MSH2,PARP1,RBBP7,THOC6,PPP1CC,HAT1,MTA2,MCM4"
query_1,TRUE,0.020121090983357896,32,238,5,0.02100840336134454,0.15625,GO:0014704,GO:CC,intercalated disc,16860,697,,"IDA,IDA ISS,TAS,IDA,IDA","JUP,GJA1,DLG1,DSG2,DSC2"
query_1,TRUE,0.02902865448487588,164,238,10,0.04201680672268908,0.06097560975609756,GO:0005775,GO:CC,vacuolar lumen,16860,342,,"TAS,TAS,TAS,TAS,TAS,TAS,TAS,IDA TAS,TAS,TAS","HSPG2,FABP5,VCAN,CTSG,ELANE,MPO,SERPINB3,PRTN3,RETN,FMOD"
query_1,TRUE,0.030658384720339313,55,238,6,0.025210084033613446,0.10909090909090909,GO:0098636,GO:CC,protein complex involved in cell adhesion,16860,3224,,"NAS,IBA,NAS,ISO,IBA,IDA IBA TAS","LAMB2,ITGA6,LAMC1,TNC,ITGA7,ITGA11"
query_1,TRUE,0.03223898359062509,19,238,4,0.01680672268907563,0.21052631578947367,GO:0030057,GO:CC,desmosome,16860,871,,"NAS,IDA,IDA IBA,IDA IBA","PKP1,JUP,DSG2,DSC2"
query_1,TRUE,0.035595635219562646,696,238,23,0.09663865546218488,0.033045977011494254,GO:0099081,GO:CC,supramolecular polymer,16860,3342,,"TAS,IDA IBA TAS,IBA,IMP IBA TAS NAS,IMP IBA NAS,IDA,IDA,IDA IPI IMP IBA TAS,IBA TAS,IDA,ISS,IDA IPI IMP IBA,IDA IBA,IDA,IBA TAS,IDA,IDA ISS IBA,IDA IBA,IBA NAS,IDA ISS,ISS,IDA,IDA IBA","PKP1,KRT5,KRT17,COL5A1,COL5A2,FBLN1,DLG1,COL1A2,TPM1,NDRG1,DPYSL3,COL1A1,PDLIM4,LTBP1,COL4A2,ARL3,LMOD1,CTPS1,KRT16,PPP2R5A,LTBP4,PALLD,MYH10"
query_1,TRUE,0.047860446792034314,5156,238,99,0.41596638655462187,0.019200930954228083,GO:0071944,GO:CC,cell periphery,16860,2793,,"IDA IBA TAS,HDA ISS TAS,IDA TAS,IDA ISS IBA TAS,HDA IBA TAS NAS,TAS,IMP HDA IBA TAS NAS,IMP HDA IBA NAS,IBA TAS,IDA HDA ISS IBA,HDA TAS,HDA ISS TAS,IDA IMP ISS IBA TAS,IDA HDA,HDA TAS,IBA,TAS,HDA,IDA ISS IBA TAS,IBA,TAS,IDA IGI IBA TAS,IDA IBA TAS,IDA,IDA HDA IBA TAS,IDA ISS IBA,HDA,HDA ISS IBA TAS,IDA IPI IMP HDA IBA TAS,IDA HDA ISS TAS,HDA,IDA,IDA HDA TAS,IDA,IDA IPI HDA ISS TAS NAS,HDA ISS,IDA,HDA,IDA HDA ISS IBA TAS,IDA ISS TAS,HDA ISS IBA,IDA,HDA,IDA TAS,HDA,IDA ISS TAS,IDA IBA TAS,IBA,IDA IMP IBA TAS,IDA HDA ISS TAS NAS,HDA IBA TAS,HDA TAS,IBA,IDA IPI IMP HDA ISS IBA,HDA ISS IBA TAS,ISS,IBA TAS,IDA HDA ISS ISO IBA,IDA ISS TAS,IDA HDA NAS,TAS,HDA ISS IBA TAS,HDA IBA,HDA,IDA,IDA,TAS,HDA IBA,IDA,IDA ISS IBA,IDA HDA TAS,TAS,IBA TAS,IDA IBA TAS,IDA,HDA ISS IBA TAS,IDA TAS,IDA HDA ISS,IDA IBA TAS,IDA,IDA,IDA,IDA IBA,IDA IBA,IDA,IDA ISS IBA TAS,TAS,IDA IBA,IBA TAS,IDA,HDA TAS,IDA IBA TAS,IDA TAS NAS,NAS,IDA TAS,IBA TAS,IDA,HDA,IDA","PKP1,HSPG2,CSTA,JUP,COL12A1,PTPRF,COL5A1,COL5A2,LY75,POSTN,S100A9,FBLN2,SLC2A1,FBLN1,SPARC,ATP2C1,FABP5,SERPINF1,GJA1,CCDC80,CKAP4,TFRC,DLG1,UCHL1,NID2,NHERF1,CTHRC1,VCAN,COL1A2,LAMA4,P3H1,PRKAR2B,CTSG,SERPINB4,LAMB2,CLEC3B,TPM1,MMP2,THBS1,PRKCA,SPON1,NDRG1,ELANE,TSPAN14,SERPINH1,SLC7A5,ITGA6,TNFAIP2,CTNND1,LAMC1,COMP,S100A8,LTF,COL1A1,COL15A1,PDLIM4,PTK7,TNC,SLC16A1,LTBP1,PRCP,COL4A2,VWA1,AEBP1,PLP2,SERPINB3,S100A12,ANGPTL2,PPP2R5A,ALCAM,PRTN3,GPNMB,ITGA7,ITGA11,ELAPOR1,HMCN1,DSG2,LTBP4,PKP3,PKN1,TTLL12,CC2D1A,MARCKSL1,PALLD,MYH10,SLC1A5,PLIN2,ATP6V0A2,SPTB,ALDH3A1,FMOD,BST1,AKT1,ATP6AP1,DSC2,CD248,ADI1,PZP,MIF"
query_1,TRUE,5.023984107417714e-20,166,239,28,0.11715481171548117,0.1686746987951807,GO:0005201,GO:MF,extracellular matrix structural constituent,17314,1350,,"ISS RCA,RCA NAS,HDA IBA RCA,HDA IBA RCA,RCA,ISS RCA TAS,IDA RCA,RCA,ISS RCA,RCA,ISS RCA,HDA IBA RCA NAS,ISS RCA TAS,ISS RCA,HDA ISS RCA,ISS RCA,IMP ISS RCA,RCA TAS,HDA ISS IBA RCA,ISS IBA RCA,ISS RCA,RCA,HDA ISS IBA RCA TAS,RCA,RCA,HDA,RCA,RCA","HSPG2,COL12A1,COL5A1,COL5A2,POSTN,FBLN2,FBLN1,SPARC,NID2,CTHRC1,VCAN,COL1A2,LAMA4,LAMB2,THBS1,SPON1,LAMC1,COMP,COL1A1,COL15A1,TNC,LTBP1,COL4A2,VWA1,AEBP1,HMCN1,LTBP4,FMOD"
query_1,TRUE,3.864704113168333e-10,616,239,35,0.14644351464435146,0.056818181818181816,GO:0005198,GO:MF,structural molecule activity,17314,1347,,"NAS,IBA TAS,ISS RCA,NAS,RCA NAS,HDA IBA RCA,HDA IBA RCA,RCA,ISS RCA TAS,IDA RCA,RCA,ISS RCA,RCA,ISS RCA,HDA IBA RCA NAS,ISS RCA TAS,ISS RCA NAS,TAS,HDA ISS RCA,ISS RCA,IMP ISS RCA,NAS,RCA TAS,HDA ISS IBA RCA,ISS IBA RCA,ISS RCA,RCA,HDA ISS IBA RCA TAS,RCA,RCA,NAS,HDA,RCA,IDA,RCA","PKP1,KRT5,HSPG2,JUP,COL12A1,COL5A1,COL5A2,POSTN,FBLN2,FBLN1,SPARC,NID2,CTHRC1,VCAN,COL1A2,LAMA4,LAMB2,TPM1,THBS1,SPON1,LAMC1,MRPL9,COMP,COL1A1,COL15A1,TNC,LTBP1,COL4A2,VWA1,AEBP1,KRT16,HMCN1,LTBP4,CRYAB,FMOD"
query_1,TRUE,5.319527210617262e-7,534,239,28,0.11715481171548117,0.052434456928838954,GO:0050839,GO:MF,cell adhesion molecule binding,17314,7918,,"IBA,IPI HDA IBA IC,IPI,NAS,IBA,IDA IPI,HDA,IMP,ISS,IDA HDA,HDA,HDA IBA,IDA IPI HDA IBA,HDA,IDA,HDA,HDA,IBA,IBA,IMP IBA,IPI IC,NAS,IPI HDA IBA,HDA,HDA,IBA,HDA,IC","PKP1,JUP,PTPRF,COL5A1,POSTN,FBLN1,DLG1,THBS1,PRKCA,NDRG1,CNN2,ITGA6,CTNND1,SFN,TNC,CRKL,PSMB6,GPNMB,ITGA7,ITGA11,DSG2,LTBP4,PKP3,UBAP2,CC2D1A,PALLD,TMPO,DSC2"
query_1,TRUE,2.652266376662206e-6,187,239,16,0.06694560669456066,0.0855614973262032,GO:1901681,GO:MF,sulfur compound binding,17314,10932,,"IDA IBA,ISS,IDA,IDA,IDA,IDA,IDA,IDA,IDA,ISS,IDA,IDA,IDA,IDA,IDA,IDA IMP IBA","COL5A1,POSTN,GSTM2,GSTM3,CTSG,CLEC3B,THBS1,ELANE,COMP,DPYSL3,LTF,GSTM4,MPO,PDCD5,GPNMB,HACL1"
query_1,TRUE,2.0865898513704667e-5,162,239,14,0.058577405857740586,0.08641975308641975,GO:0005539,GO:MF,glycosaminoglycan binding,17314,1507,,"IDA IBA,ISS,TAS,IDA,IDA,IDA,IDA,IDA,ISS,IDA,IDA,IDA,IDA,NAS","COL5A1,POSTN,VCAN,CTSG,CLEC3B,THBS1,ELANE,COMP,DPYSL3,LTF,MPO,PDCD5,GPNMB,LTBP4"
query_1,TRUE,1.308621974323406e-4,110,239,11,0.04602510460251046,0.1,GO:0008201,GO:MF,heparin binding,17314,1610,,"IDA IBA,ISS,IDA,IDA,IDA,IDA,IDA,IDA,IDA,IDA,IDA","COL5A1,POSTN,CTSG,CLEC3B,THBS1,ELANE,COMP,LTF,MPO,PDCD5,GPNMB"
query_1,TRUE,4.162400188027099e-4,1341,239,41,0.17154811715481172,0.030574198359433258,GO:0044877,GO:MF,protein-containing complex binding,17314,6047,,"NAS,IDA IPI,IDA IBA,IPI,TAS,ISS,ISS IBA,IDA IMP,ISS,IBA,IDA,NAS,IBA,IDA,IDA,IDA,IBA,IBA,IDA,IDA,TAS,IDA,IBA,IDA,IBA,IBA,IBA,IMP IBA TAS,IBA,HDA,NAS,IDA,IBA,IDA IMP IBA,IPI,IDA IBA,IBA,HDA,HDA,IBA,IBA","COL5A1,FBLN1,SPARC,TFRC,NID2,P3H1,TPM1,THBS1,PRKCA,CNN2,MSH2,SERPINH1,ITGA6,FUS,PARP1,COMP,CLMN,TSPYL5,TNC,TMA16,MPO,PPIH,LTN1,AEBP1,CNN1,GPNMB,ITGA7,ITGA11,SSRP1,SMARCC1,LTBP4,PKN1,MARCKSL1,MYH10,CRYAB,SPTB,NPM3,HDAC1,MTA2,BMP2K,ARPC1A"
query_1,TRUE,4.5917324059397633e-4,58,239,8,0.03347280334728033,0.13793103448275862,GO:0005518,GO:MF,collagen binding,17314,1494,,"IDA IBA,TAS,ISS,IDA,NAS,IDA,IDA,IMP TAS","SPARC,NID2,P3H1,THBS1,SERPINH1,COMP,AEBP1,ITGA11"
query_1,TRUE,9.404089632887893e-4,45,239,7,0.029288702928870293,0.15555555555555556,GO:0030020,GO:MF,extracellular matrix structural constituent conferring tensile strength,17314,3825,,"RCA NAS,HDA IBA RCA,HDA IBA RCA,HDA IBA RCA,HDA ISS IBA RCA,ISS IBA RCA,HDA ISS IBA RCA","COL12A1,COL5A1,COL5A2,COL1A2,COL1A1,COL15A1,COL4A2"
query_1,TRUE,0.0036635691044836004,126,239,10,0.04184100418410042,0.07936507936507936,GO:0002020,GO:MF,protease binding,17314,288,,"IPI,IPI,IPI,IPI,IPI,IPI,IPI,IPI,IPI,IBA","CSTA,COL1A2,CTSG,SERPINB4,THBS1,ELANE,COMP,COL1A1,SERPINB3,PZP"
query_1,TRUE,0.0094258071447301,5,239,3,0.012552301255230125,0.6,GO:0086083,GO:MF,cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication,17314,8957,,"IC,IC,IC","JUP,DSG2,DSC2"
query_1,TRUE,0.010482706078470728,1802,239,46,0.19246861924686193,0.025527192008879023,GO:0019899,GO:MF,enzyme binding,17314,3728,,"IPI,IPI IBA,IPI IBA,IPI,IPI,IPI,IPI,IPI,IPI,IDA IPI IBA,IPI,IPI,IPI,IPI,IPI,IDA,IDA,IPI,IPI,IPI,IBA,IPI,IPI,IPI,IPI,IPI,IDA,IDA,IBA,IPI,IBA,IPI,IPI ISS,IPI,IPI,IPI,IDA IPI,IDA IPI,IPI,IBA,IDA,IPI,ISS,ISS,IBA,IBA","CSTA,JUP,RCC2,TFRC,DLG1,UCHL1,NHERF1,GSTM2,COL1A2,PRKAR2B,GSTM3,CTSG,SERPINB4,THBS1,GCLM,PRKCA,NDRG1,ELANE,TSPAN14,PARP1,SFN,COMP,COL1A1,PDLIM4,GSTM4,KPNA2,UBXN7,GOLGA5,CRKL,SERPINB3,TRIP11,RNF40,HSPB1,PPP2R5A,PRTN3,PKP3,PKN1,CHM,PPP1CC,ATP6V0A2,VRK2,HDAC1,AKT1,ATP6AP1,MTA2,PZP"
query_1,TRUE,0.011072497300060042,143,239,10,0.04184100418410042,0.06993006993006994,GO:0005178,GO:MF,integrin binding,17314,1341,,"NAS,IDA IPI,IMP,ISS,IBA,IDA,IBA,IBA,IBA,NAS","COL5A1,FBLN1,THBS1,PRKCA,ITGA6,TNC,GPNMB,ITGA7,ITGA11,LTBP4"
query_1,TRUE,0.011473333129362471,828,239,27,0.11297071129707113,0.03260869565217391,GO:0097367,GO:MF,carbohydrate derivative binding,17314,9101,,"IDA IPI IBA,ISS,IDA,TAS,IBA,IDA,IDA,IDA TAS,IDA,IDA,IDA,ISS,IDA IMP,IDA,IBA,IDA,IDA IBA TAS,IDA,ISS,IDA IPI,NAS,IDA,IDA NAS,IDA,IDA IBA,IDA IC,IDA","COL5A1,POSTN,ATP2C1,VCAN,PRKAR2B,CTSG,CLEC3B,THBS1,ELANE,MSH2,COMP,DPYSL3,LTF,TNC,RRM1,MPO,ARL3,PDCD5,MVK,GPNMB,LTBP4,EIF4A3,MYH10,HACL1,PRPS1,AKT1,GLTP"
query_1,TRUE,0.016126852936849123,29,239,5,0.02092050209205021,0.1724137931034483,GO:0043394,GO:MF,proteoglycan binding,17314,5753,,"IPI,TAS,IDA,IDA,IPI","COL5A1,THBS1,COMP,TNC,GPNMB"
